web-scraper-order,web-scraper-start-url,restaurant_link,restaurant_link-href,next_page,review,rating
"1666669879-5624","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","When the waiters treat you with disdain, the tables a little sticky, and the shouting in the kitchen are at an appropriate shouting decibel, you know you have found a legitimate Chinese restaurant. Great food.  Totally hit the spot.  Crazy to say, but one of the best meals we had in Montreal.","5 star rating"
"1666669879-5625","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Very quick and efficient. Tasty! Definitely expect to have a full glass of water at all times. Bathroom door didn't lock :/","4 star rating"
"1666669879-5626","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I ordered chinese pickle and pork slice noodle.  Taste is good but too oily.  Doesn't worth to try.   Service is very good. Maybe next time will try their steamed dumplings.","3 star rating"
"1666669879-5627","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Older looking facility. Could do with a renovation. The quantity of the food is good, but the food is flavorless and bland. 

There is an old man serving and he is very rude, For some reason he is in a hurry even if the place is empty. He just slams the plates on glasses of water on the table and goes to a corner and stands like springed up wooden statue.

Some reviewers mentioned cracked bowls and plates. This is true. The cracks are probably caused by the old man slamming them on the table hard while serving.

There are better chinese restaurants across from this place. I would give this a skip and go across.","1 star rating"
"1666669879-5628","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Great portions, very reasonable prices, very good food. 
My mom and I stopped by yesterday for a late lunch. We ordered two appetizers, three pots of dim sum, and steamed rice... the entire bill came to be 24 dollars! Dumplings were very delicious, food came out quickly, and the waiters were some of the nicest people I've ever encountered. Great place, just missing a star because they don't accept credit cards.","4 star rating"
"1666669879-5629","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Do you love noodle factory? Your answer is YES? Than Noodle factory is for you.

I can say that I know lot of Montreal's Chinatown restaurants. These bistros, restaurants etc are not fancy though, which is good to enjoy their cultural food. But sometime, I can't really get what I want.

From all of them (considering only Chinatown), I love just one - Noodle factory - noodles, dumplings etc at great price in cosy familiar environment served on your table.","4 star rating"
"1666669879-5630","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","The Hanan dumplings (peanut butter and chili oil) were . We def recommend that. We also got the wonton noodle soup which was too bland. The soup had no flavor and almost tasted like water. The place is cash Only, but accepts USD and they will give you 10% discount on the bill if you pay USD for the exchange rate. Better exchange rate than what you'd get at foreign exchange rate stores!","3 star rating"
"1666669879-5631","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","this reviews is based on no 15 hunan pork dumplings and no. 49 Ma-Po Sauce Tofu. 

the service was fast, the food tasted amazing, especially the dumplings with peanut butter sauce and the price was great, under 20$ for both. 

will be back to try no. 13 steamed chinese dumplings and no. 38 szechaun shrimps.","5 star rating"
"1666669879-5632","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I saw this place in tv and went... and kind of disappointed. It's very dirty but no surprise since it's in China town. Food is great and portions are big. It's very cheap too. However, the workers kept asking me questions so it was annoying. Since it's dirty it makes me wonder how clean the foods are... I found a piece of something in our noodle. Also, the server touched the end of our food when serving. so I'm done with this place. the seat and chairs.. I had to clean with my own sanitizer wipes. Overall, food was big and good but I don't want to risk my health. I don't recommend this place.","2 star rating"
"1666669879-5633","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I was at a technical show at the Palais de Congres in Montreal (first visit here!), and looking at a map I saw how close I was to Chinatown!  I picked noodle factory and was not disappointed.  My only regret is that I was there by myself so I couldn't order lots of different things to try out as I would have if I was with a larger group.  

As it was a cooler day, I ended up going with the zha jiang mian and it was great!  Savory, noodles cooked perfectly, and just the right ratio of sauce:noodles.  I'm thinking about going back another time for the dumplings!

Cash only, but there is a bank/atm just next door.","4 star rating"
"1666669879-5634","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Some things are delicious, others not bad at this tiny friendly hole in the wall in Chinatown. First and foremost though the staff are super nice here. Everyone always seems happy and well fed. A solid lunch spot with big portions and yummy classics like the peanut dumplings, imperial rolls, but I'd say avoid the noodle soups. For me at least on a recent trip the noodles were a bit soggy and the noodle to soup ratio was out of control. Noodle overload at the noodle factory. I'll be back though, it's one of those places.","3 star rating"
"1666669879-5635","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","This is a no-frills Asian noodle (and rice) restaurant, but I'm a fan. First, I'm impressed with the service. I've only been for take out, but was treated very well. They let you sit at a table by the counter while you peruse the menu. The first time I was given a glass of water while I waited, and the second time (when it was very cold out) I was given free hot tea, including a refill when I gratefully finished my first cup! The food comes out within a few minutes.

And the food is good. I've had a couple starters and two noodle dishes. The crispy spring onion pancakes (#5) were delicious! There are two in an order and I tried saving the second for my lunch the next day, but I couldn't; I had to tear into it right away. The noodle dishes were good, but not great. I liked the Cantonese chow mein a bit more than the Shanghai style noodles. Both could have used some hot sauce, which I have to remember to ask for next time. For $8-$10 the noodle dishes are BIG and could serve for two meals (which I did) or for sharing.

The menu is light on description, but has lots of pictures, which I find to be helpful in this case. There are a few tables in here for those wishing to dine in.

CASH ONLY!","4 star rating"
"1666669879-5636","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Great Chinese joint near downtown Montreal. Very nice and helpful staff. The food got to the table fast and hot. Really good Shanghai noodles!","5 star rating"
"1666669879-5637","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","This is the best dumpling place in the montreal area. The dumplings are made fresh. Is not expensive at all. Teir dishes are also fairly big as well. The staff are very friendly. I would recommend this dumpling restaurant","5 star rating"
"1666669879-5638","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I had the best Generals Chicken I've ever had here today (and I've had A LOT of them). I had them add some spice and it was perfect. Please note that this is a cash only restaurant.","4 star rating"
"1666669879-5639","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","What's the big deal? The noodles were bland and tasted like they came from a box. The vegetarian dumplings tasted and smelled like old water. The only delicious item was the crispy onion, which was flaky and oniony. Nothing else lived up to the hype. (Yes it was cheap, but I've had much better cheap Chinese food).","2 star rating"
"1666669879-5640","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Ambiance is nothing to scream about, but that's not why you come here. This place is perfect for a quick, hot, and filling meal. No sooner had we ordered that our food appeared before us.  I especially liked the shrimp and pork dumplings which came hot and steaming in their bamboo baskets. You could order bigger plates (entree) which are meals in and of themselves, or a bunch of smaller bites if you want to sample more things. We enjoyed our meal here very much!","4 star rating"
"1666669879-5641","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Cheap food, but most of the dishes I've tried are way too greasy and that ruins it for me.  I would go there all the time if every dish I ordered wasn't swimming in oil.  Even at that price there is better in Chinatown.  It doesn't matter if the noodles are homemade if you're mostly just slurping oily sauce while eating them.

The peanut dumplings are pretty good!","2 star rating"
"1666669879-5642","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Really nice food, very generous helpings, courteous and friendly staff. Overall a great little place! 

The soup dumplings were especially tasty!","5 star rating"
"1666669879-5643","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","We came for early lunch with warm welcome from the staff. Delicious food that filled our hungry stomach from the chilly weather. Thank you !","4 star rating"
"1666669879-5644","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Just a heads up..... if you're an attractive woman going to eat with girlfriends beware. The man serving the food can be very touchy. Its nothing bad but just be aware that it can happen.
To me its just a side note considering the food is soooo good.

My favourites are still #7 and #20","5 star rating"
"1666669879-5645","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Short version: there was sand in my dumplings and the server tried to use their hands to pick them out. When I complained about it they lied and said the sand was ""part of the vegetable."" DISGUSTING! and Dishonest.

The whole story:
My wife and I were craving some dumpling and authentic northern Chinese noodle when we saw this place. They had a bunch of news clips on  their window showing that their owner was a master noodle maker. I don't know if the owner changed or something, the current owner is obviously not that noodle master in the news clips. He was speaking Cantonese. I ordered some steamed dumplings and a bowl of sour-and-hot soup. The soup was good but very small, the portion was not worth $2.75.

While drinking my soup I noticed one of the female servers in the kitchen trying to pick something out of a plate with her fingers. This was disgusting to see, but I had no idea what they were picking. When my dumplings arrived, there were strange black spots on more than half of them, but not the other half. So I asked the male server (yes, the one other reviewers mentioned who is touchy with girls) what the black spots were. He said ""vegetables"" and walked away. So I took a bite into one of the dumplings. There was no black spots in the dumplings, just pork and cabbage. So I asked the female server what the spots were, she said they came from the bottom of the pot. I told her they are hard grainy sand and picked one up to show her, she did not even want to see what the spots were, I think she obviously knew, that's why they were trying to pick it out with their fingers. 

I don't care if they want to put sand in their pots. This is a dishonest restaurant because:
1. The noodle master is not there any more, but they still use his name
2. Disgusting finger picking in the kitchen
3. The male server tried to lie by saying the spots are vegetable.

Avoid this restaurant unless you don't care what you are eating.

BTW, they use a lot of MSG","1 star rating"
"1666669879-5646","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","This place is super cheap and delicious! Everything we tried was excellent, but I particularly recommend the rice noodles with beef. It's a small, cozy hole in the wall that's easy to miss from the street but has a pleasant (very casual) atmosphere. Our food came in less than 5 minutes, too!","5 star rating"
"1666669879-5647","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","This place is fairly overrated.

The staff is very friendly and service was extremely quick but the good ends there.

The prices are on the high side of ""$"" and the food is bland and unimaginative.  It was almost a chore to finish it.

The hygiene is also questionable - my bowl of rice was carried to the table grasped from above in such a way that the waiter's hand was touching the top of the rice.  

Finally, this is a cash-only place with no warning signs about that on the door, so I had to run out and find an ATM after my meal.","2 star rating"
"1666669879-5648","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Mushy vegetables and about $2 more than other restaurants in the area.  Tables are close together, place was uncomfortably warm while I was there.  I felt rushed.  Not the worst Chinese food ever, but there certainly have to be better options around (I hope).","3 star rating"
"1666669879-5649","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","We took the Metro to go to the old town after visiting the St. Joseph's Oratory in the morning.  When we got off the Metro and noticed we were so close to the Chinatown so we tried to eat there.  We followed other people walking towards Chinatown and we went into the fist place because we were so hungry.  We did not check on Yelp for rating.

The place was packed so we took the 1st available seat.  It is ""cash only"".  I ordered #16 wontons noodle soup $5.50 and my daughter ordered #13 steamed Chinese dumplings $7.50.  

The portion of other people was very huge.  Most the people ordered some kind of noodle dish without soup.  A lot people eating at the restaurant by himself/herself.  This is not a place to bring smell kids or family because the seating were super close.

My noodle soup came quickly while the steamed dumpling took a little more time.  My daughter was so impressed by the cook in the back because she had a seat facing the kitchen.  My wonton noodle soup was bland and her Chinese dumplings were not up to standard.  The one you buy from the Chinese grocery frozen food section was a lot better back in Chicago.  I think we did not ordered the right dishes at this place.","2 star rating"
"1666669879-5650","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","The Zhao Jiang Noodles (chinese spagetti) is amazing!  I go there mostly for that.  Always a lot of people there.  

Thank you you (seriously, listen to the guy).","4 star rating"
"1666669879-5651","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Go there at least once a week!
The food is amazing and fresh.
Service is fast and always with a smile at any time of the day! 
The family that runs the place is very accommodating, welcoming and friendly.","5 star rating"
"1666669879-5652","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I had the general thao chicken and some fried rice and it was very good","4 star rating"
"1666669879-5653","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I'll start by saying I wasn't a huge fan of asian food to begin with, but this place converted me. It doesn't look like much, there's something like 8 tables inside. It doesn't try to flash or appear fancy, it's there to feed you, and it succeeds amazingly at that. It is now a mandatory stop for me whenever I'm in Chinatown. One thing to keep in mind though is that they accept cash only.","5 star rating"
"1666669879-5654","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Great food, great prices and great service. The servers here are very friendly and accommodating. Service was quick and food tastes great. Would recommend this place to anyone who wants great Chinese food in MTL. :)","5 star rating"
"1666669879-5655","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","A friend just introduced me to this place over the summer. This is a great place to go if you are in the area and hungry for noodles. Inexpensive check. Yummy food check. Quick service check. However the staff is so quick, it feels like they are trying to shove you out the door before your food is served. If you're in need of a fast lunch this is the place to go.","4 star rating"
"1666669879-5656","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Simply great food.  Service is great and everything was delicious.  We had #10 fried dumplings and the imperial rolls for starters.  General Tao Chicken had a very favorable sauce.  Spicy pork and vegetable soup was excellent but if you want it really spicy just add some of the hot sauce in the container at the table.","5 star rating"
"1666669879-5657","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Very good compared to most of the other Chinese food restaurants around the area.  I've been three times now and the place always seems to be busy.  The Cantonese style chow mein was awesome and decently priced.  For 9$, you get a huge portion loaded with lots of meat and the noodles were nice and crispy.  They also have xiao long bao (soup dumplings) which were not the best, but are hard to come by in Montreal.  Overall a good place for lunch/dinner to satisfy your Chinese food craving.","4 star rating"
"1666669879-5658","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Decent noodles, not that exciting.","3 star rating"
"1666669879-5659","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","hand made noodles. fast. great service. open kitchen. Need i to say more?

There was a line up when we got there, but it moves pretty fast (approximately 10 mins wait). As soon as the server sees you there waiting, he offers you a glass of water.

Staff is extremely friendly and nice. Service is really fast. Even faster when you speak chinese to them.

My boyfriend and I had ordered the soup dumplings, sweet and sour veggie pork noodle and a beef noodle. The soup dumplings were good, as they are made on the spot. The veggie pork handmade noodle was really good. The beef noodle, not so much.

They are definitely known more for their handmade noodles. 

Will be returning the next time I'm in town to try the spicy noodle and shanghai noodle everyone is raving about!","4 star rating"
"1666669879-5660","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","We got to Montreal at night and were very hungry! I wanted to have noodle soup at that time bcoz it was cold though I'm not a fan of Chinese food. But I was glad to be there and appreciated for their warm welcome with nice service!!
During the meal, the waiter came to ask me for filling the soup that i was almost finshing it (as I said I was very cold) I never got asking from any chinese restaurants before. That made me surprised and impressed. I tried to get cold water by myself bcoz it was close to the table (we got tea already) I didnt want to bother them. The older waiter saw me, he stopped me!! and told me to let him fill up ice for us first. Nice! They kept checking us and smiled all the time though with other customers. After done, I asked for a container to pack the left over bcoz the dishes were large. I thought they would give a container same as usual when we ask in most of chinese restaurants...but he said he would do it for me.
All aboved, if you dont mind about decoration much, here is another place to fill your energy, reasonable price, nice service and good for take-out! They made me enjoy Chinese Food much!","4 star rating"
"1666669879-5661","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Cool sliding door - transparent CHINESE kitchen for all to see and Fresh dumplings.  What's not to like about this unique place.

There's lots of choice of it but I really liked the vegetarian dumplings.  Wonton, vegetables and beef noodles were all delicious.  

Everything comes out quick and of course the price is more than right.  Service is awesome and because you can see everything that's going on in the kitchen, it migt possibly be the cleanest chinese restaurant I've ever been to.","4 star rating"
"1666669879-5662","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Was in Montreal for the weekend and stayed at a hotel nearby Chinatown. Decided to grab lunch at this place since it had good ratings on Yelp. Checked the time it opens on Yelp and even double checked on Google and it showed 11AM. I walked in around 11:05AM and the whole staff started screaming out the top of their lungs at me saying they are closed and to come back in 40 minutes. I asked, but it shows you guys are open at 11 on Yelp and Google...one of the workers proceeded to literally push me out of the door and told me to come back later....VERY RUDE and unnecessary.","1 star rating"
"1666669879-5663","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I was expecting a lot more in terms of the quality of the food. the dumplings were average. The noodles were good and the service was very good. very quick. no ambience. I would try something else if I were to be back in the area.","3 star rating"
"1666669879-5664","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I must share this experience. This is the second time I went to this place because I remembered their noodles were flavorful. I did not enjoy the food because of all the oil! The texture stayed in my mouth and coated my teeth/gums till I got home and brushed. I understand it's Chinese fast food but I felt horrible afterwards. Instead of getting shrimp with noodles, I ordered chicken for the first time here and it was so strange! I set that aside and only ate the noodles. Texture of chicken did not feel real and was questionable  Not only was their food mediocre, the cashier/manager kept my money until I agreed to give a very generous tip to the 2 waiters that served us in a 5x10 foot restaurant! I was ready to give 15% as I am also in hospitality but this guy kept bragging about their reputation and how hard his staff works that I felt ashamed and gave in. Feeling super violated!","2 star rating"
"1666669879-5665","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I loved this place. It's a no frills Chinese spot with great food. The service was great, I had 10 minute wait time, which was nothing. Go for the Shanghai noodles.","4 star rating"
"1666669879-5666","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I ordered a mixed vegetable noodle soup. It's too sweet and oily to me..plus, the bowl is broken...omg..","2 star rating"
"1666669879-5667","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I have no idea why I haven't seen this place before, but I'm pretty glad I did! Another handmade noodle and dumpling joint in Montreal! It was about 7:45pm when I go there it was still quite busy, so I decided to take my order to go. I will have to come back for a dine-in experience.

I got a spicy handmade noodle soup and the soup was tasty, noodles were good, but I suspect they would have been much better had I eaten them straight away and the spicy was not a kick-in-the-face spicy but something that warmed the soul. The prices are super and portions were big, I split my meal in two! Oh and service! I asked how long it might take and he said less than a minute, and I'd say that I got everything in 2 minutes (1 minute and 25 seconds to pack it and take my money!) Looking forward to my second visit!","3 star rating"
"1666669879-5668","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Didn't wait long for our food to arrive. Waiter complained about tip amount; was not appreciative. The noodles were drenched in MSG and soy sauce causing migraines. Dumpling casing was too chick and hard to swallow. I've had better don't believe the hype about this place. PLEASE DONT GO","2 star rating"
"1666669879-5669","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","After a sub-par afternoon dumpling fix around the corner, I still had this dirty Chinese food craving to satisfy before the day was over--plus I don't feel like cooking tonight, so I stopped in at this place which is perfectly located in my opinion; kind of on the edge of Chinatown and just a head above street level. It's not huge inside either, which lends itself to spontaneous takeaway enthusiasts such as myself today. The staff were very friendly and spoke Cantonese with me. They knew what they were doing and had good knowledge of the small but generous menu. I ordered spring onion pancakes, Shanghai noodles, and sweet and sour pork to go. These guys are professionals--I had my food ready to take away with me within 7-8 minutes and everything tasted pretty good. The quality of meat they used for the sweet and sour pork could be better but that's not what you go to a place like this for! I might have found my new quick, cheap-enough, and easy Chinese (comfort) food fix in the city!","4 star rating"
"1666669879-5670","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Good home cooked food, reasonable $, easy to find, only take cash...generous portions, attentive staff, arrive early as it fills quickly","5 star rating"
"1666669879-5671","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","pork buns have a slimy flour layer which I dont like .","3 star rating"
"1666669879-5672","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Just a small restaurant in China town but really good dishes and great bang for the buck. The only thing to be careful of here is ordering too much!  The portions are huge!","4 star rating"
"1666669879-5673","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Had the hand made noodles with vegetable and my friend ordered them with beef. Noodles were good, everything came out quickly. Efficient service. Both items were $10. My only wish is that more vegetables were in the dish, it has a couple pieces broccoli, carrots & bok choy. More broccoli would have been good. The beef I didn't care for, it had a weird super cheap beef flavor/texture. Not my thing. Otherwise was pretty good & I'd try again but get some different items","3 star rating"
"1666669879-5674","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","So not worth walking 1 mile to this joint from my hotel!

I ordered a bowl of shrimp soup noodles and asked them to add some wontons and charge me extra. The noodles were too soft.  You can just swallow them without using your teeth! Wontons were small and a few.  So were the shrimp. At least there was plenty of vegetables.  The price tag: CAN$10.52 with all the taxes.  I can do a lot better in my own neighborhood.","1 star rating"
"1666669879-5675","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I was looking for a place for some good General Tao later in the evening. I did a quick window shopping tour and then happily found this place which seemed more busy than some at that hour. It has a cool sliding door, which leads to a few steps up to the main door. You have to push this door mightily - there's even a sign that says ""push hard"". Across the top of the open kitchen, where photos of about a dozen dishes. One of them was General Tao for $9.95 (including taxes - cash only). The server was kind enough to seat me and serve a cup of Chinese tea while waiting for my order, which came out steaming hot in a short time. Of course I had to try a piece fresh and almost burnt my lips. I had to blow on it to get it down safely. Had excellent taste and spice. Forgot to ask for no MSG, but didn't seem to be much if any? Only downside was (fairly common with this dish) a few overly chewy bits that you have to put aside.","4 star rating"
"1666669879-5676","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Our noodles and dumplings were delicious, and the service was quick and friendly. Unfortunately, that didn't compensate for the fly in the bottom of a bowl of soup, the hair on a dumpling - or the state of the chopsticks and soup spoons, all of which which were coated in a film of grease. In recognition of the food, and the fact that the owner apologized and comped the soup, I'm giving it three stars, but cannot recommend.","3 star rating"
"1666669879-5677","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Food is weird and small size, cook with very dirty cloth, only cash acceptable and there is a old man who will ask for tips with a bad manner. Will never come again.","1 star rating"
